Unnamed: 0,rir_file,MAT_c,c_125Hz,c_250Hz,c_500Hz,c_1kHz,c_2kHz,c_4kHz,MAT_f,f_125Hz,f_250Hz,f_500Hz,f_1kHz,f_2kHz,f_4kHz,MAT_e,e_125Hz,e_250Hz,e_500Hz,e_1kHz,e_2kHz,e_4kHz,MAT_w,w_125Hz,w_250Hz,w_500Hz,w_1kHz,w_2kHz,w_4kHz,MAT_n,n_125Hz,n_250Hz,n_500Hz,n_1kHz,n_2kHz,n_4kHz,MAT_s,s_125Hz,s_250Hz,s_500Hz,s_1kHz,s_2kHz,s_4kHz,room_x,room_y,room_z,source_x,source_y,source_z,micro_x,micro_y,micro_z
2924,./data/rir_clips/rir_room_train_2924.wav,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,2.1333968418176426,7.738238136552247,3.941870238602246,0.6093682682028458,4.388866437715839,1.716824563612591,1.5431841315762351,5.837163611544808,3.3832634343927603
8542,./data/rir_clips/rir_room_train_8542.wav,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,13.53300333004356,5.632855774629484,2.565861459178819,8.556202392517346,1.2576975157643406,1.3541165983359569,0.8134344880240484,0.7413125792358571,1.7537183934352454
8344,./data/rir_clips/rir_room_train_8344.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,13.715203889900192,8.953948505335298,3.658402978006228,6.413811507978896,3.971872394787403,1.94673740028722,4.509943652127544,8.015947466647052,1.8660395308472484
2877,./data/rir_clips/rir_room_train_2877.wav,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,concrete_floor,0.01,0.03,0.05,0.02,0.02,0.02,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,9.006863522146496,2.648231458716853,2.8388032333887487,3.551738690870012,2.028785355462696,0.535710594652243,1.4576477308851872,0.8238044905270949,0.7068680122036239
6367,./data/rir_clips/rir_room_train_6367.wav,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,18.557842482894788,7.286746693456518,2.5586081469960806,4.391186925976402,5.563113820994705,0.9520774215879666,8.798311170058465,3.271106014088321,1.460948085029936
9712,./data/rir_clips/rir_room_train_9712.wav,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,wood_1.6cm,0.18,0.12,0.1,0.09,0.08,0.07,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,16.062151276886,4.3836015686474905,3.749654474859493,6.374556931245087,3.5857406285907243,1.8927866320273168,10.254027172066449,2.3575193147014133,3.241451069702708
186,./data/rir_clips/rir_room_train_186.wav,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,4.233620325740331,2.114383328319324,2.792055828868798,0.9883187037246636,0.5731937167450853,1.827906307952172,2.319397091690388,1.1131282864205272,1.0284245028760133
3779,./data/rir_clips/rir_room_train_3779.wav,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,9.854543196565592,1.7451801731164012,3.009257478464189,1.620114587404855,0.998132924110516,1.546179534955213,9.304347433784187,1.240553181275815,0.6991979908019794
1830,./data/rir_clips/rir_room_train_1830.wav,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,10.501807129267236,6.365407825054184,3.713075837064399,1.484659832813954,3.130614879540443,0.8161174433703935,6.231709048939729,0.8076363191221458,2.843969278597263
9187,./data/rir_clips/rir_room_train_9187.wav,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,10.066954109927474,6.817872274025627,3.128858462215537,1.8922588897951291,1.435251077017628,1.8891624763336212,2.4885022463943423,5.974688702253101,1.5553106367621228
2959,./data/rir_clips/rir_room_train_2959.wav,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,4.208884588230697,9.885588750484011,3.8408614719210448,2.352078899190185,2.7284075225089013,1.2904568760794697,1.940494000381164,6.496637001638439,0.9335370905957066
7185,./data/rir_clips/rir_room_train_7185.wav,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,carpet_soft_10mm,0.09,0.08,0.21,0.26,0.27,0.37,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,ceiling_melamine_foam,0.12,0.33,0.83,0.97,0.98,0.95,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,11.940489947003302,6.464612155520566,3.84286357267502,5.236815778230269,3.369479762507082,2.8879040306918653,4.122756101771784,3.7361042723744617,2.5565491503929474
11084,./data/rir_clips/rir_room_train_11084.wav,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,19.31714154137346,4.452734027387687,3.790312946451623,14.297544221702616,3.026500002538719,0.9300226925592212,9.214301472918397,2.5128158895379435,0.627709826088406
9233,./data/rir_clips/rir_room_train_9233.wav,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,15.602677474462531,6.876737834420275,2.969078996954688,6.047947545576208,2.723658174332733,1.267436493013451,7.277521404085586,2.346047255269857,1.3706557798062993
6904,./data/rir_clips/rir_room_train_6904.wav,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,15.06763100768738,1.7569027532969634,3.242207785813539,6.286412207155999,0.7560401526484021,2.1871020191431603,3.658596349286349,0.8461454920539355,1.7386627103822463
5446,./data/rir_clips/rir_room_train_5446.wav,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,lead_glazing,0.3,0.2,0.14,0.1,0.05,0.05,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,2.1381141948873514,9.047632780064768,2.9767494096084435,0.670726667565437,8.346159561862525,1.2550221790716078,0.8244382775866771,3.602782924621944,0.7582947939112351
6587,./data/rir_clips/rir_room_train_6587.wav,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,15.145364472961594,5.449972286161929,2.7154546328128664,6.9859461611806015,4.72606805336459,0.8726730004813014,4.670301530778175,2.796364508732646,0.7219842949156922
1234,./data/rir_clips/rir_room_train_1234.wav,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,11.25849960376308,7.996003343865636,2.9431425038156336,10.279230161569595,5.158717964295401,1.931908447275233,4.874275424987887,2.0924393899633014,1.6365916975815458
8411,./data/rir_clips/rir_room_train_8411.wav,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,wood_16mm,0.18,0.12,0.1,0.09,0.08,0.07,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,carpet_6mm_closed_cell_foam,0.03,0.09,0.25,0.31,0.33,0.44,13.454959477368178,6.025956969012064,3.278304904982541,11.786951012131444,1.3795594893918637,1.6158708217825315,8.32520595746662,5.506192710882893,2.576896034638033
3915,./data/rir_clips/rir_room_train_3915.wav,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,13.111413184743771,7.018697936612881,3.434452846882737,12.061763233294062,5.410785611871896,1.6165938025823798,10.334914695675554,6.391829689833201,2.353761554452797
446,./data/rir_clips/rir_room_train_446.wav,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,studio_curtains,0.36,0.26,0.51,0.45,0.62,0.76,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,15.0502536770231,7.693239470085169,3.1966155858265903,1.4963010646234292,6.815918149832772,1.6333936739191142,2.717161260550654,2.5292839360850703,1.021157703603834
8909,./data/rir_clips/rir_room_train_8909.wav,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,12.014978784930989,9.192771628859944,2.8632746027465243,5.43760452819737,7.217944429940584,1.03955853942843,8.657492189381644,7.811865896095743,1.8274836967327592
5839,./data/rir_clips/rir_room_train_5839.wav,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,rough_lime_wash,0.02,0.03,0.04,0.05,0.04,0.03,12.67108148403707,4.307009516476891,2.951740808205612,2.264269077136726,1.007684526514925,1.2228986192104832,11.683475809662538,1.0601952477496268,2.0075381068898634
844,./data/rir_clips/rir_room_train_844.wav,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,ceiling_metal_panel,0.59,0.8,0.82,0.65,0.27,0.23,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,5.448405225212548,1.947705005262926,2.781774846717538,4.639590856460726,1.278092910105768,1.5567707787871732,3.49786123100598,0.7283353787426546,1.97879089595886
5201,./data/rir_clips/rir_room_train_5201.wav,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,smooth_brickwork_10mm_pointing,0.08,0.09,0.12,0.16,0.22,0.24,glass_3mm,0.08,0.04,0.03,0.03,0.02,0.02,12.61004023973037,8.814706802523133,3.4077023582449075,6.281542535843855,1.2147572314436454,1.8804623370461868,8.307413095415168,0.5960743764562522,1.3797487550057466
10543,./data/rir_clips/rir_room_train_10543.wav,panel_fabric_covered_6pcf,0.46,0.93,1.0,1.0,1.0,1.0,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,7.468184961767176,5.720110925562763,3.7367292828645087,0.878188756581377,5.123625794750828,0.7370897203982909,6.460811571407914,4.3777817696940815,0.5607412390008761
8262,./data/rir_clips/rir_room_train_8262.wav,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,fibre_absorber_1,0.2,0.56,0.82,0.87,0.7,0.53,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,18.422454134830435,5.925829490213261,3.1253055483129355,2.8898186505339165,2.1744859818772766,2.537519877780769,10.915237534887726,1.208135028592473,0.8387945827603307
7493,./data/rir_clips/rir_room_train_7493.wav,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,double_glazing_inside,0.15,0.3,0.18,0.1,0.05,0.05,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,8.752553264361449,1.8118755523478371,3.619696736921357,2.9055016337545947,0.5450196301462369,2.886625642476921,2.252276899238334,0.5582221015848641,2.029252794659816
7831,./data/rir_clips/rir_room_train_7831.wav,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,17.85137302159526,4.6700850366560775,3.609008533346593,9.275224092273865,2.746902968347537,1.1348013931052097,16.512084849495217,0.7224522274614678,2.6662099347423105
2440,./data/rir_clips/rir_room_train_2440.wav,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,ceiling_fibre_abosrber,0.48,0.97,1.0,0.97,1.0,1.0,audience_floor,0.09,0.06,0.05,0.05,0.05,0.04,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,unpainted_concrete,0.01,0.01,0.02,0.02,0.02,0.05,14.925371301848132,4.580290394076367,3.9118535890792185,5.758181967364561,2.6652426522080237,1.504860160641236,3.826305471667327,3.4499299236723053,0.9215042970391436
3103,./data/rir_clips/rir_room_train_3103.wav,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,curtains_cotton_0.33,0.03,0.12,0.15,0.27,0.37,0.42,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,mineral_wool_50mm_70kgm3,0.7,0.45,0.65,0.6,0.75,0.65,curtains_densely_woven,0.06,0.1,0.38,0.63,0.7,0.73,4.8104574028043245,6.326895805900019,3.387617835266333,2.942403121720892,5.277684979848781,2.841032036699969,4.211687439362152,0.8310193398489784,2.741585926695067
10291,./data/rir_clips/rir_room_train_10291.wav,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,rough_concrete,0.02,0.03,0.03,0.03,0.04,0.07,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,felt_5mm,0.02,0.02,0.05,0.15,0.3,0.4,2.2825911822278617,8.303042248689234,3.783059235663056,0.7944886677712133,6.340978719807393,1.872657739363519,1.7285063891180334,3.940908287485349,0.6057305416069336
4774,./data/rir_clips/rir_room_train_4774.wav,curtains_velvet,0.05,0.12,0.35,0.45,0.38,0.36,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,18.188915173478037,6.363264248462606,3.14956752197286,7.541333769432874,1.7067936089250082,1.885484843525028,3.378146365011154,1.7261038287122186,1.314816438932218
8818,./data/rir_clips/rir_room_train_8818.wav,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,brick_wall_rough,0.03,0.03,0.03,0.04,0.05,0.07,glass_window,0.1,0.05,0.04,0.03,0.03,0.03,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,gypsum_board,0.3,0.69,1.0,0.81,0.66,0.62,13.030251149806228,2.9564996170139994,3.494355286545174,11.25648947462182,1.0043573517153437,1.169550831317926,8.372370171364183,0.997444701489666,0.8784978537997841
6974,./data/rir_clips/rir_room_train_6974.wav,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,facing_brick,0.04,0.14,0.49,0.35,0.31,0.36,carpet_1.35_kg_m2,0.08,0.24,0.57,0.69,0.71,0.73,wooden_door,0.14,0.1,0.06,0.08,0.1,0.1,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,stage_floor,0.1,0.07,0.06,0.06,0.06,0.06,10.07513132251328,2.0990347275513983,3.545574670497842,0.8011883761645227,1.3653532727833433,2.5429935963757044,3.4744542796341054,1.5189621445898485,2.5201512701668127
6094,./data/rir_clips/rir_room_train_6094.wav,carpet_thin,0.02,0.04,0.08,0.2,0.35,0.4,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,ceiling_fissured_tile,0.49,0.53,0.53,0.75,0.92,0.99,smooth_brickwork_flush_pointing,0.01,0.01,0.02,0.02,0.02,0.02,ceiling_plasterboard,0.2,0.15,0.1,0.08,0.04,0.02,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,3.1858023176944203,2.123221917531165,2.834651107683137,1.8287601164394929,0.9805348577186171,1.9455937501923213,0.6810984551095944,0.8604663749710986,0.9464956173072812
1294,./data/rir_clips/rir_room_train_1294.wav,fibre_absorber_2,0.07,0.07,0.2,0.41,0.75,0.97,mineral_wool_50mm_40kgm3,0.15,0.7,0.6,0.6,0.85,0.9,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,hanging_absorber_panels_2,0.2,0.3,0.6,0.75,0.7,0.7,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,6.837325288512896,5.936605186899048,3.631982747996154,1.9595552734074309,1.5315921824588503,0.8999032983313578,3.3622041396291085,5.009568004319691,0.822479319175472
9484,./data/rir_clips/rir_room_train_9484.wav,hanging_absorber_panels_1,0.25,0.45,0.8,0.9,0.85,0.8,cocos_fibre_roll_29mm,0.1,0.13,0.22,0.35,0.47,0.57,marble_floor,0.01,0.01,0.01,0.02,0.02,0.02,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,2.4229502783491883,2.9922146331847106,3.9373246519235545,1.9094911275858224,1.977695517301822,3.3343284795865222,1.2908167607387564,2.3039197545207246,0.6948607800312749
5518,./data/rir_clips/rir_room_train_5518.wav,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,brickwork,0.01,0.02,0.02,0.03,0.03,0.04,curtains_fabric_folded,0.12,0.6,0.98,1.0,1.0,1.0,microperforated_glass_sheets,0.1,0.45,0.85,0.3,0.1,0.05,double_glazing_30mm,0.15,0.05,0.03,0.03,0.02,0.02,4.910454156836623,2.959041405856077,2.7739692796239086,4.168321424651111,2.318301126451135,1.297796762557429,3.933580001418124,1.2632200003360827,1.117625018624517
11374,./data/rir_clips/rir_room_train_11374.wav,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,carpet_rubber_5mm,0.04,0.04,0.08,0.12,0.1,0.1,ceiling_perforated_gypsum_board,0.45,0.55,0.6,0.9,0.86,0.75,perforated_veneered_chipboard,0.41,0.67,0.58,0.59,0.68,0.35,blinds_half_open,0.03,0.09,0.24,0.46,0.79,0.76,carpet_cotton,0.07,0.31,0.49,0.81,0.66,0.54,3.799203220990156,4.210456948574964,2.928728139528061,1.1393711924572956,3.5793503173117656,0.7468132596716741,2.5138815229112232,3.253372475989172,1.3282204698979907
5067,./data/rir_clips/rir_room_train_5067.wav,curtains_glass_mat,0.03,0.03,0.15,0.4,0.5,0.5,limestone_wall,0.02,0.02,0.03,0.04,0.05,0.05,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,hard_surface,0.02,0.02,0.03,0.03,0.04,0.05,panel_fabric_covered_8pcf,0.21,0.66,1.0,1.0,0.97,0.98,reverb_chamber,0.01,0.01,0.01,0.02,0.02,0.04,10.209347455754337,4.485903149407177,3.683406712797869,5.859853815977581,1.9634015781379996,1.532969572943048,7.00038185870107,0.6908960693432968,1.428301258515091
3442,./data/rir_clips/rir_room_train_3442.wav,curtains_cotton_0.5,0.3,0.45,0.65,0.56,0.59,0.71,rockwool_50mm_80kgm3,0.22,0.6,0.92,0.9,0.88,0.88,microperforated_foil_kaefer,0.06,0.28,0.7,0.68,0.74,0.53,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,rockwool_50mm_40kgm3,0.23,0.59,0.86,0.86,0.86,0.86,carpet_hairy,0.11,0.14,0.37,0.43,0.27,0.25,6.269123032020788,4.122641136141262,2.7958293756226134,5.175569194322466,2.420439820209846,0.6456210126992116,2.733917682732948,3.1390339918500985,1.6504645783338516
10122,./data/rir_clips/rir_room_train_10122.wav,carpet_tufted_9m,0.08,0.08,0.3,0.6,0.75,0.8,curtains_0.2,0.05,0.06,0.39,0.63,0.7,0.73,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,carpet_6mm_open_cell_foam,0.03,0.09,0.2,0.54,0.7,0.72,ceramic_tiles,0.01,0.01,0.01,0.02,0.02,0.02,7.748266065138631,5.649708475076319,3.3169426818079994,3.5777887804195663,3.633103905854082,1.2214402011950998,3.174150471722247,2.415494972881018,2.315414396287631
9260,./data/rir_clips/rir_room_train_9260.wav,plywood_thin,0.42,0.21,0.1,0.08,0.06,0.06,curtains_fabric,0.1,0.38,0.63,0.52,0.55,0.65,linoleum_on_concrete,0.02,0.03,0.03,0.03,0.03,0.02,double_glazing_10mm,0.1,0.07,0.05,0.03,0.02,0.02,acoustical_plaster_25mm,0.17,0.36,0.66,0.65,0.62,0.68,carpet_tufted_9.5mm,0.1,0.4,0.62,0.7,0.63,0.88,10.90978634405781,8.16073716232055,3.309689874023849,6.984581602218765,6.184912127702328,2.7486338233959167,8.127921680037549,5.322226622925411,1.713458722196883
